date,product,sales,price,is_promotion,weather_index,day_of_week,month,year,week_of_year,is_holiday
2023-04-29,Toys,121.0,85.38,1,94.32,5,4,2023,17,0
2023-04-30,Toys,81.0,94.92,0,77.55,6,4,2023,17,0
2023-05-01,Toys,52.0,94.92,0,87.19,0,5,2023,18,0
2023-05-02,Toys,55.0,94.92,0,87.22,1,5,2023,18,0
2023-05-03,Toys,63.0,94.92,0,86.81,2,5,2023,18,0
2023-05-04,Toys,54.0,94.92,0,92.02,3,5,2023,18,0
2023-05-05,Toys,63.0,94.92,0,93.62,4,5,2023,18,0
2023-05-06,Toys,76.0,94.92,0,81.89,5,5,2023,18,0
2023-05-07,Toys,76.0,94.92,0,86.03,6,5,2023,18,0
2023-05-08,Toys,54.0,94.92,0,82.68,0,5,2023,19,0
2023-05-09,Toys,55.0,94.92,0,78.69,1,5,2023,19,0
2023-05-10,Toys,56.0,94.92,0,82.78,2,5,2023,19,0
2023-05-11,Toys,65.0,94.92,0,84.35,3,5,2023,19,0
2023-05-12,Toys,63.0,94.92,0,81.64,4,5,2023,19,0
2023-05-13,Toys,72.0,94.92,0,75.7,5,5,2023,19,0
2023-05-14,Toys,80.0,94.92,0,77.33,6,5,2023,19,0
2023-05-15,Toys,51.0,94.92,0,76.9,0,5,2023,20,0
2023-05-16,Toys,47.0,94.92,0,74.49,1,5,2023,20,0
2023-05-17,Toys,52.0,94.92,0,79.79,2,5,2023,20,0
2023-05-18,Toys,58.0,94.92,0,79.82,3,5,2023,20,0
2023-05-19,Toys,63.0,94.92,0,82.13,4,5,2023,20,0
2023-05-20,Toys,69.0,94.92,0,72.43,5,5,2023,20,0
2023-05-21,Toys,60.0,94.92,0,73.32,6,5,2023,20,0
2023-05-22,Toys,51.0,94.92,0,83.46,0,5,2023,21,0
2023-05-23,Toys,55.0,94.92,0,74.33,1,5,2023,21,0
2023-05-24,Toys,44.0,94.92,0,74.76,2,5,2023,21,0
2023-05-25,Toys,50.0,94.92,0,73.19,3,5,2023,21,0
2023-05-26,Toys,,94.92,0,79.18,4,5,2023,21,0
2023-05-27,Toys,63.0,94.92,0,78.81,5,5,2023,21,0
2023-05-28,Toys,66.0,94.92,0,77.95,6,5,2023,21,0
2023-05-29,Toys,51.0,94.92,0,71.94,0,5,2023,22,0
2023-05-30,Toys,49.0,94.92,0,66.87,1,5,2023,22,0
2023-05-31,Toys,43.0,94.92,0,80.27,2,5,2023,22,0
2023-06-01,Toys,43.0,94.92,0,74.33,3,6,2023,22,0
2023-06-02,Toys,57.0,94.92,0,67.17,4,6,2023,22,0
2023-06-03,Toys,61.0,94.92,0,75.97,5,6,2023,22,0
2023-06-04,Toys,72.0,94.92,0,65.56,6,6,2023,22,0
2023-06-05,Toys,55.0,94.92,0,74.67,0,6,2023,23,0
2023-06-06,Toys,54.0,94.92,0,74.39,1,6,2023,23,0
2023-06-07,Toys,42.0,94.92,0,61.77,2,6,2023,23,0
2023-06-08,Toys,50.0,94.92,0,68.65,3,6,2023,23,0
2023-06-09,Toys,58.0,94.92,0,69.02,4,6,2023,23,0
2023-06-10,Toys,66.0,94.92,0,77.54,5,6,2023,23,0
2023-06-11,Toys,59.0,94.92,0,60.11,6,6,2023,23,0
2023-06-12,Toys,51.0,94.92,0,70.34,0,6,2023,24,0
2023-06-13,Toys,45.0,94.92,0,62.61,1,6,2023,24,0
2023-06-14,Toys,45.0,94.92,0,55.66,2,6,2023,24,0
2023-06-15,Toys,41.0,94.92,0,60.61,3,6,2023,24,0
2023-06-16,Toys,56.0,94.92,0,60.56,4,6,2023,24,0
2023-06-17,Toys,59.0,94.92,0,54.59,5,6,2023,24,0
2023-06-18,Toys,62.0,94.92,0,60.77,6,6,2023,24,0
2023-06-19,Toys,46.0,94.92,0,63.33,0,6,2023,25,0
2023-06-20,Toys,45.0,94.92,0,59.06,1,6,2023,25,0
2023-06-21,Toys,43.0,94.92,0,54.48,2,6,2023,25,0
2023-06-22,Toys,49.0,94.92,0,55.77,3,6,2023,25,0
2023-06-23,Toys,51.0,94.92,0,55.81,4,6,2023,25,0
2023-06-24,Toys,53.0,94.92,0,56.24,5,6,2023,25,0
2023-06-25,Toys,61.0,94.92,0,60.02,6,6,2023,25,0
2023-06-26,Toys,42.0,94.92,0,55.14,0,6,2023,26,0
2023-06-27,Toys,79.0,67.38,1,46.08,1,6,2023,26,0
2023-06-28,Toys,81.0,67.38,1,49.6,2,6,2023,26,0
2023-06-29,Toys,95.0,67.38,1,52.55,3,6,2023,26,0
2023-06-30,Toys,105.0,67.38,1,56.65,4,6,2023,26,0
2023-07-01,Toys,49.0,94.92,0,56.83,5,7,2023,26,0
2023-07-02,Toys,57.0,94.92,0,58.53,6,7,2023,26,0
2023-07-03,Toys,49.0,94.92,0,49.62,0,7,2023,27,0
2023-07-04,Toys,59.0,94.92,0,52.1,1,7,2023,27,1
2023-07-05,Toys,42.0,94.92,0,40.32,2,7,2023,27,0
2023-07-06,Toys,49.0,94.92,0,49.05,3,7,2023,27,0
2023-07-07,Toys,55.0,94.92,0,40.84,4,7,2023,27,0
2023-07-08,Toys,64.0,94.92,0,45.22,5,7,2023,27,0
2023-07-09,Toys,46.0,94.92,0,60.0,6,7,2023,27,0
2023-07-10,Toys,51.0,94.92,0,45.69,0,7,2023,28,0
2023-07-11,Toys,46.0,94.92,0,39.17,1,7,2023,28,0
2023-07-12,Toys,52.0,94.92,0,44.85,2,7,2023,28,0
2023-07-13,Toys,43.0,94.92,0,39.55,3,7,2023,28,0
2023-07-14,Toys,45.0,94.92,0,36.66,4,7,2023,28,0
2023-07-15,Toys,60.0,94.92,0,51.3,5,7,2023,28,0
2023-07-16,Toys,58.0,94.92,0,45.45,6,7,2023,28,0
2023-07-17,Toys,48.0,94.92,0,41.18,0,7,2023,29,0
2023-07-18,Toys,49.0,94.92,0,36.83,1,7,2023,29,0
2023-07-19,Toys,44.0,94.92,0,36.58,2,7,2023,29,0
2023-07-20,Toys,46.0,94.92,0,45.19,3,7,2023,29,0
2023-07-21,Toys,56.0,94.92,0,38.36,4,7,2023,29,0
2023-07-22,Toys,61.0,94.92,0,20.76,5,7,2023,29,0
2023-07-23,Toys,59.0,94.92,0,47.64,6,7,2023,29,0
2023-07-24,Toys,51.0,94.92,0,35.81,0,7,2023,30,0
2023-07-25,Toys,51.0,94.92,0,35.97,1,7,2023,30,0
2023-07-26,Toys,50.0,94.92,0,39.06,2,7,2023,30,0
2023-07-27,Toys,48.0,94.92,0,35.33,3,7,2023,30,0
2023-07-28,Toys,46.0,94.92,0,36.11,4,7,2023,30,0
2023-07-29,Toys,63.0,94.92,0,29.65,5,7,2023,30,0
2023-07-30,Toys,59.0,94.92,0,25.0,6,7,2023,30,0
2023-07-31,Toys,48.0,94.92,0,31.95,0,7,2023,31,0
2023-08-01,Toys,45.0,94.92,0,37.11,1,8,2023,31,0
2023-08-02,Toys,47.0,94.92,0,26.12,2,8,2023,31,0
2023-08-03,Toys,46.0,94.92,0,25.13,3,8,2023,31,0
2023-08-04,Toys,52.0,94.92,0,34.3,4,8,2023,31,0
2023-08-05,Toys,73.0,94.92,0,25.33,5,8,2023,31,0
2023-08-06,Toys,60.0,94.92,0,25.0,6,8,2023,31,0
2023-08-07,Toys,50.0,94.92,0,24.62,0,8,2023,32,0
2023-08-08,Toys,53.0,94.92,0,25.61,1,8,2023,32,0
2023-08-09,Toys,53.0,94.92,0,17.52,2,8,2023,32,0
2023-08-10,Toys,56.0,94.92,0,22.15,3,8,2023,32,0
2023-08-11,Toys,62.0,94.92,0,25.47,4,8,2023,32,0
2023-08-12,Toys,73.0,94.92,0,24.91,5,8,2023,32,0
2023-08-13,Toys,76.0,94.92,0,29.07,6,8,2023,32,0
2023-08-14,Toys,54.0,94.92,0,31.97,0,8,2023,33,0
2023-08-15,Toys,44.0,94.92,0,29.83,1,8,2023,33,0
2023-08-16,Toys,49.0,94.92,0,26.35,2,8,2023,33,0
2023-08-17,Toys,58.0,94.92,0,20.55,3,8,2023,33,0
2023-08-18,Toys,60.0,94.92,0,17.7,4,8,2023,33,0
2023-08-19,Toys,82.0,94.92,0,20.44,5,8,2023,33,0
2023-08-20,Toys,71.0,94.92,0,22.82,6,8,2023,33,0
2023-08-21,Toys,56.0,94.92,0,23.55,0,8,2023,34,0
2023-08-22,Toys,59.0,94.92,0,22.12,1,8,2023,34,0
2023-08-23,Toys,53.0,94.92,0,17.97,2,8,2023,34,0
2023-08-24,Toys,58.0,94.92,0,22.09,3,8,2023,34,0
2023-08-25,Toys,71.0,94.92,0,24.05,4,8,2023,34,0
2023-08-26,Toys,67.0,94.92,0,21.74,5,8,2023,34,0
2023-08-27,Toys,74.0,94.92,0,16.79,6,8,2023,34,0
2023-08-28,Toys,62.0,94.92,0,12.39,0,8,2023,35,0
2023-08-29,Toys,57.0,94.92,0,11.9,1,8,2023,35,0
2023-08-30,Toys,64.0,94.92,0,12.42,2,8,2023,35,0
2023-08-31,Toys,53.0,94.92,0,16.76,3,8,2023,35,0
2023-09-01,Toys,60.0,94.92,0,17.73,4,9,2023,35,0
2023-09-02,Toys,85.0,94.92,0,7.73,5,9,2023,35,0
2023-09-03,Toys,85.0,94.92,0,11.96,6,9,2023,35,0
2023-09-04,Toys,60.0,94.92,0,15.38,0,9,2023,36,0
2023-09-05,Toys,62.0,94.92,0,9.37,1,9,2023,36,0
2023-09-06,Toys,64.0,94.92,0,15.75,2,9,2023,36,0
2023-09-07,Toys,60.0,94.92,0,11.76,3,9,2023,36,0
2023-09-08,Toys,69.0,94.92,0,9.41,4,9,2023,36,0
2023-09-09,Toys,86.0,94.92,0,13.04,5,9,2023,36,0
2023-09-10,Toys,90.0,94.92,0,14.49,6,9,2023,36,0
2023-09-11,Toys,58.0,94.92,0,8.05,0,9,2023,37,0
2023-09-12,Toys,63.0,94.92,0,10.85,1,9,2023,37,0
2023-09-13,Toys,62.0,94.92,0,14.19,2,9,2023,37,0
2023-09-14,Toys,70.0,94.92,0,7.84,3,9,2023,37,0
2023-09-15,Toys,78.0,94.92,0,3.17,4,9,2023,37,0
2023-09-16,Toys,85.0,94.92,0,3.6,5,9,2023,37,0
2023-09-17,Toys,97.0,94.92,0,9.03,6,9,2023,37,0
2023-09-18,Toys,65.0,94.92,0,4.37,0,9,2023,38,0
2023-09-19,Toys,65.0,94.92,0,9.08,1,9,2023,38,0
2023-09-20,Toys,58.0,94.92,0,19.01,2,9,2023,38,0
2023-09-21,Toys,67.0,94.92,0,3.67,3,9,2023,38,0
2023-09-22,Toys,85.0,94.92,0,9.04,4,9,2023,38,0
2023-09-23,Toys,96.0,94.92,0,21.02,5,9,2023,38,0
2023-09-24,Toys,98.0,94.92,0,12.31,6,9,2023,38,0
2023-09-25,Toys,75.0,94.92,0,8.36,0,9,2023,39,0
2023-09-26,Toys,82.0,94.92,0,9.35,1,9,2023,39,0
2023-09-27,Toys,66.0,94.92,0,12.23,2,9,2023,39,0
2023-09-28,Toys,65.0,94.92,0,18.52,3,9,2023,39,0
2023-09-29,Toys,79.0,94.92,0,7.36,4,9,2023,39,0
2023-09-30,Toys,172.0,73.29,1,6.22,5,9,2023,39,0
2023-10-01,Toys,166.0,73.29,1,3.11,6,10,2023,39,0
2023-10-02,Toys,139.0,73.29,1,10.52,0,10,2023,40,0
2023-10-03,Toys,81.0,94.92,0,3.0,1,10,2023,40,0
2023-10-04,Toys,83.0,94.92,0,7.74,2,10,2023,40,0
2023-10-05,Toys,82.0,94.92,0,5.56,3,10,2023,40,0
2023-10-06,Toys,106.0,94.92,0,15.53,4,10,2023,40,0
2023-10-07,Toys,101.0,94.92,0,7.69,5,10,2023,40,0
2023-10-08,Toys,89.0,94.92,0,12.3,6,10,2023,40,0
2023-10-09,Toys,85.0,94.92,0,2.38,0,10,2023,41,0
2023-10-10,Toys,66.0,94.92,0,11.16,1,10,2023,41,0
2023-10-11,Toys,72.0,94.92,0,4.61,2,10,2023,41,0
2023-10-12,Toys,86.0,94.92,0,8.62,3,10,2023,41,0
2023-10-13,Toys,94.0,94.92,0,21.94,4,10,2023,41,0
2023-10-14,Toys,107.0,94.92,0,15.7,5,10,2023,41,0
2023-10-15,Toys,97.0,94.92,0,10.56,6,10,2023,41,0
2023-10-16,Toys,82.0,94.92,0,27.37,0,10,2023,42,0
2023-10-17,Toys,87.0,94.92,0,6.98,1,10,2023,42,0
2023-10-18,Toys,81.0,94.92,0,17.58,2,10,2023,42,0
2023-10-19,Toys,80.0,94.92,0,4.29,3,10,2023,42,0
2023-10-20,Toys,89.0,94.92,0,10.96,4,10,2023,42,0
2023-10-21,Toys,106.0,94.92,0,5.67,5,10,2023,42,0
2023-10-22,Toys,115.0,94.92,0,13.93,6,10,2023,42,0
2023-10-23,Toys,88.0,94.92,0,13.18,0,10,2023,43,0
2023-10-24,Toys,160.0,67.7,1,11.62,1,10,2023,43,0
2023-10-25,Toys,140.0,67.7,1,18.9,2,10,2023,43,0
2023-10-26,Toys,187.0,67.7,1,10.88,3,10,2023,43,0
2023-10-27,Toys,192.0,67.7,1,15.65,4,10,2023,43,0
2023-10-28,Toys,251.0,67.7,1,18.42,5,10,2023,43,0
2023-10-29,Toys,221.0,67.7,1,7.22,6,10,2023,43,0
2023-10-30,Toys,82.0,94.92,0,11.22,0,10,2023,44,0
2023-10-31,Toys,133.0,94.92,0,15.57,1,10,2023,44,1
2023-11-01,Toys,103.0,94.92,0,18.8,2,11,2023,44,0
2023-11-02,Toys,98.0,94.92,0,23.11,3,11,2023,44,0
2023-11-03,Toys,107.0,94.92,0,15.3,4,11,2023,44,0
2023-11-04,Toys,125.0,94.92,0,15.17,5,11,2023,44,0
2023-11-05,Toys,103.0,94.92,0,12.78,6,11,2023,44,0
2023-11-06,Toys,84.0,94.92,0,19.19,0,11,2023,45,0
2023-11-07,Toys,72.0,94.92,0,16.46,1,11,2023,45,0
2023-11-08,Toys,102.0,94.92,0,16.99,2,11,2023,45,0
2023-11-09,Toys,107.0,94.92,0,18.32,3,11,2023,45,0
2023-11-10,Toys,207.0,73.54,1,21.98,4,11,2023,45,0
2023-11-11,Toys,233.0,73.54,1,16.85,5,11,2023,45,0
2023-11-12,Toys,199.0,73.54,1,16.26,6,11,2023,45,0
2023-11-13,Toys,171.0,73.54,1,22.74,0,11,2023,46,0
2023-11-14,Toys,195.0,73.54,1,5.93,1,11,2023,46,0
2023-11-15,Toys,171.0,73.54,1,18.52,2,11,2023,46,0
2023-11-16,Toys,94.0,94.92,0,16.27,3,11,2023,46,0
2023-11-17,Toys,97.0,94.92,0,28.53,4,11,2023,46,0
2023-11-18,Toys,143.0,94.92,0,20.82,5,11,2023,46,0
2023-11-19,Toys,127.0,94.92,0,20.73,6,11,2023,46,0
2023-11-20,Toys,84.0,94.92,0,23.81,0,11,2023,47,0
2023-11-21,Toys,89.0,94.92,0,21.61,1,11,2023,47,0
2023-11-22,Toys,85.0,94.92,0,23.1,2,11,2023,47,0
2023-11-23,Toys,219.0,94.92,0,26.15,3,11,2023,47,1
2023-11-24,Toys,351.0,94.92,0,24.1,4,11,2023,47,1
2023-11-25,Toys,127.0,94.92,0,24.62,5,11,2023,47,0
2023-11-26,Toys,138.0,94.92,0,22.28,6,11,2023,47,0
2023-11-27,Toys,100.0,94.92,0,22.13,0,11,2023,48,0
2023-11-28,Toys,106.0,94.92,0,28.78,1,11,2023,48,0
2023-11-29,Toys,94.0,94.92,0,30.6,2,11,2023,48,0
2023-11-30,Toys,128.0,94.92,0,22.51,3,11,2023,48,0
2023-12-01,Toys,112.0,94.92,0,34.05,4,12,2023,48,0
2023-12-02,Toys,125.0,94.92,0,34.67,5,12,2023,48,0
2023-12-03,Toys,122.0,94.92,0,36.33,6,12,2023,48,0
2023-12-04,Toys,100.0,94.92,0,33.57,0,12,2023,49,0
2023-12-05,Toys,86.0,94.92,0,35.87,1,12,2023,49,0
2023-12-06,Toys,101.0,94.92,0,44.24,2,12,2023,49,0
2023-12-07,Toys,89.0,94.92,0,32.43,3,12,2023,49,0
2023-12-08,Toys,121.0,94.92,0,29.35,4,12,2023,49,0
2023-12-09,Toys,122.0,94.92,0,27.54,5,12,2023,49,0
2023-12-10,Toys,131.0,94.92,0,44.63,6,12,2023,49,0
2023-12-11,Toys,108.0,94.92,0,45.34,0,12,2023,50,0
2023-12-12,Toys,119.0,94.92,0,32.53,1,12,2023,50,0
2023-12-13,Toys,91.0,94.92,0,34.17,2,12,2023,50,0
2023-12-14,Toys,104.0,94.92,0,36.84,3,12,2023,50,0
2023-12-15,Toys,114.0,94.92,0,45.24,4,12,2023,50,0
2023-12-16,Toys,129.0,94.92,0,33.35,5,12,2023,50,0
2023-12-17,Toys,128.0,94.92,0,30.62,6,12,2023,50,0
2023-12-18,Toys,111.0,94.92,0,51.96,0,12,2023,51,0
2023-12-19,Toys,98.0,94.92,0,43.36,1,12,2023,51,0
2023-12-20,Toys,119.0,94.92,0,44.74,2,12,2023,51,0
2023-12-21,Toys,110.0,94.92,0,42.12,3,12,2023,51,0
2023-12-22,Toys,112.0,94.92,0,46.16,4,12,2023,51,0
2023-12-23,Toys,135.0,94.92,0,36.94,5,12,2023,51,0
2023-12-24,Toys,128.0,94.92,0,40.99,6,12,2023,51,0
2023-12-25,Toys,278.0,94.92,0,46.4,0,12,2023,52,1
2023-12-26,Toys,160.0,94.92,0,35.21,1,12,2023,52,1
2023-12-27,Toys,90.0,94.92,0,45.74,2,12,2023,52,0
2023-12-28,Toys,102.0,94.92,0,46.11,3,12,2023,52,0
2023-12-29,Toys,129.0,94.92,0,47.11,4,12,2023,52,0
2023-12-30,Toys,154.0,94.92,0,46.56,5,12,2023,52,0
2023-12-31,Toys,244.0,94.92,0,45.02,6,12,2023,52,1
2021-01-01,Home_Decor,109.0,126.46,0,47.16,4,1,2021,53,1
2021-01-02,Home_Decor,71.0,126.46,0,42.19,5,1,2021,53,0
2021-01-03,Home_Decor,65.0,126.46,0,55.64,6,1,2021,53,0
2021-01-04,Home_Decor,92.0,103.13,1,48.89,0,1,2021,1,0
2021-01-05,Home_Decor,84.0,103.13,1,52.07,1,1,2021,1,0
2021-01-06,Home_Decor,99.0,103.13,1,45.28,2,1,2021,1,0
2021-01-07,Home_Decor,101.0,103.13,1,50.31,3,1,2021,1,0
2021-01-08,Home_Decor,124.0,103.13,1,47.98,4,1,2021,1,0
2021-01-09,Home_Decor,64.0,126.46,0,54.0,5,1,2021,1,0
2021-01-10,Home_Decor,84.0,126.46,0,54.88,6,1,2021,1,0
2021-01-11,Home_Decor,49.0,126.46,0,57.98,0,1,2021,2,0
2021-01-12,Home_Decor,50.0,126.46,0,64.4,1,1,2021,2,0
2021-01-13,Home_Decor,52.0,126.46,0,62.26,2,1,2021,2,0
2021-01-14,Home_Decor,64.0,126.46,0,51.44,3,1,2021,2,0
2021-01-15,Home_Decor,68.0,126.46,0,63.25,4,1,2021,2,0
2021-01-16,Home_Decor,75.0,126.46,0,61.44,5,1,2021,2,0
2021-01-17,Home_Decor,71.0,126.46,0,61.05,6,1,2021,2,0
2021-01-18,Home_Decor,52.0,126.46,0,62.08,0,1,2021,3,0
2021-01-19,Home_Decor,62.0,126.46,0,63.87,1,1,2021,3,0
2021-01-20,Home_Decor,60.0,126.46,0,60.04,2,1,2021,3,0
2021-01-21,Home_Decor,67.0,126.46,0,63.24,3,1,2021,3,0
2021-01-22,Home_Decor,71.0,126.46,0,70.71,4,1,2021,3,0
2021-01-23,Home_Decor,62.0,126.46,0,61.91,5,1,2021,3,0
2021-01-24,Home_Decor,70.0,126.46,0,60.91,6,1,2021,3,0
2021-01-25,Home_Decor,62.0,126.46,0,66.38,0,1,2021,4,0
2021-01-26,Home_Decor,57.0,126.46,0,61.66,1,1,2021,4,0
2021-01-27,Home_Decor,56.0,126.46,0,59.32,2,1,2021,4,0
2021-01-28,Home_Decor,56.0,126.46,0,66.82,3,1,2021,4,0
2021-01-29,Home_Decor,76.0,126.46,0,76.39,4,1,2021,4,0
2021-01-30,Home_Decor,84.0,126.46,0,69.56,5,1,2021,4,0
2021-01-31,Home_Decor,84.0,126.46,0,71.24,6,1,2021,4,0
2021-02-01,Home_Decor,58.0,126.46,0,60.29,0,2,2021,5,0
2021-02-02,Home_Decor,61.0,126.46,0,73.71,1,2,2021,5,0
2021-02-03,Home_Decor,53.0,126.46,0,72.56,2,2,2021,5,0
2021-02-04,Home_Decor,63.0,126.46,0,69.34,3,2,2021,5,0
2021-02-05,Home_Decor,58.0,126.46,0,74.13,4,2,2021,5,0
2021-02-06,Home_Decor,73.0,126.46,0,74.64,5,2,2021,5,0
2021-02-07,Home_Decor,80.0,126.46,0,69.04,6,2,2021,5,0
2021-02-08,Home_Decor,75.0,126.46,0,76.54,0,2,2021,6,0
2021-02-09,Home_Decor,53.0,126.46,0,81.4,1,2,2021,6,0
2021-02-10,Home_Decor,55.0,126.46,0,74.81,2,2,2021,6,0
2021-02-11,Home_Decor,66.0,126.46,0,72.13,3,2,2021,6,0
2021-02-12,Home_Decor,85.0,126.46,0,76.09,4,2,2021,6,0
2021-02-13,Home_Decor,87.0,126.46,0,81.76,5,2,2021,6,0
2021-02-14,Home_Decor,143.0,126.46,0,71.85,6,2,2021,6,1
2021-02-15,Home_Decor,63.0,126.46,0,81.36,0,2,2021,7,0
2021-02-16,Home_Decor,61.0,126.46,0,75.56,1,2,2021,7,0
2021-02-17,Home_Decor,63.0,126.46,0,80.63,2,2,2021,7,0
2021-02-18,Home_Decor,63.0,126.46,0,77.06,3,2,2021,7,0
2021-02-19,Home_Decor,81.0,126.46,0,77.5,4,2,2021,7,0
2021-02-20,Home_Decor,76.0,126.46,0,88.39,5,2,2021,7,0
2021-02-21,Home_Decor,92.0,126.46,0,74.17,6,2,2021,7,0
2021-02-22,Home_Decor,66.0,126.46,0,84.06,0,2,2021,8,0
2021-02-23,Home_Decor,63.0,126.46,0,90.71,1,2,2021,8,0
2021-02-24,Home_Decor,56.0,126.46,0,85.89,2,2,2021,8,0
2021-02-25,Home_Decor,62.0,126.46,0,76.2,3,2,2021,8,0
2021-02-26,Home_Decor,85.0,126.46,0,76.84,4,2,2021,8,0
2021-02-27,Home_Decor,87.0,126.46,0,79.87,5,2,2021,8,0
2021-02-28,Home_Decor,89.0,126.46,0,84.78,6,2,2021,8,0
2021-03-01,Home_Decor,62.0,126.46,0,85.48,0,3,2021,9,0
2021-03-02,Home_Decor,65.0,126.46,0,78.34,1,3,2021,9,0
2021-03-03,Home_Decor,58.0,126.46,0,80.67,2,3,2021,9,0
2021-03-04,Home_Decor,69.0,126.46,0,81.31,3,3,2021,9,0
2021-03-05,Home_Decor,81.0,126.46,0,84.78,4,3,2021,9,0
2021-03-06,Home_Decor,9.200000000000001,126.46,0,95.91,5,3,2021,9,0
2021-03-07,Home_Decor,82.0,126.46,0,81.61,6,3,2021,9,0
2021-03-08,Home_Decor,66.0,126.46,0,81.68,0,3,2021,10,0
2021-03-09,Home_Decor,69.0,126.46,0,81.17,1,3,2021,10,0
2021-03-10,Home_Decor,65.0,126.46,0,90.28,2,3,2021,10,0
2021-03-11,Home_Decor,68.0,126.46,0,87.15,3,3,2021,10,0
2021-03-12,Home_Decor,92.0,126.46,0,83.11,4,3,2021,10,0
2021-03-13,Home_Decor,84.0,126.46,0,86.01,5,3,2021,10,0
2021-03-14,Home_Decor,97.0,126.46,0,84.08,6,3,2021,10,0
2021-03-15,Home_Decor,,126.46,0,89.73,0,3,2021,11,0
2021-03-16,Home_Decor,71.0,126.46,0,101.87,1,3,2021,11,0
2021-03-17,Home_Decor,70.0,126.46,0,91.38,2,3,2021,11,0
2021-03-18,Home_Decor,67.0,126.46,0,88.34,3,3,2021,11,0
2021-03-19,Home_Decor,72.0,126.46,0,85.64,4,3,2021,11,0
2021-03-20,Home_Decor,77.0,126.46,0,82.4,5,3,2021,11,0
2021-03-21,Home_Decor,86.0,126.46,0,92.92,6,3,2021,11,0
2021-03-22,Home_Decor,72.0,126.46,0,92.78,0,3,2021,12,0
2021-03-23,Home_Decor,62.0,126.46,0,87.16,1,3,2021,12,0
2021-03-24,Home_Decor,67.0,126.46,0,95.66,2,3,2021,12,0
2021-03-25,Home_Decor,62.0,126.46,0,89.79,3,3,2021,12,0
2021-03-26,Home_Decor,79.0,126.46,0,93.64,4,3,2021,12,0
2021-03-27,Home_Decor,84.0,126.46,0,91.32,5,3,2021,12,0
2021-03-28,Home_Decor,90.0,126.46,0,89.01,6,3,2021,12,0
2021-03-29,Home_Decor,66.0,126.46,0,85.16,0,3,2021,13,0
2021-03-30,Home_Decor,61.0,126.46,0,89.24,1,3,2021,13,0
2021-03-31,Home_Decor,63.0,126.46,0,94.2,2,3,2021,13,0
2021-04-01,Home_Decor,65.0,126.46,0,87.46,3,4,2021,13,0
2021-04-02,Home_Decor,72.0,126.46,0,92.2,4,4,2021,13,0
2021-04-03,Home_Decor,100.0,126.46,0,84.57,5,4,2021,13,0
2021-04-04,Home_Decor,88.0,126.46,0,93.86,6,4,2021,13,0
2021-04-05,Home_Decor,57.0,126.46,0,91.48,0,4,2021,14,0
2021-04-06,Home_Decor,64.0,126.46,0,83.86,1,4,2021,14,0
2021-04-07,Home_Decor,72.0,126.46,0,88.68,2,4,2021,14,0
2021-04-08,Home_Decor,66.0,126.46,0,94.39,3,4,2021,14,0
2021-04-09,Home_Decor,90.0,126.46,0,83.35,4,4,2021,14,0
2021-04-10,Home_Decor,86.0,126.46,0,84.19,5,4,2021,14,0
2021-04-11,Home_Decor,94.0,126.46,0,89.09,6,4,2021,14,0
2021-04-12,Home_Decor,75.0,126.46,0,99.98,0,4,2021,15,0
2021-04-13,Home_Decor,70.0,126.46,0,85.82,1,4,2021,15,0
2021-04-14,Home_Decor,59.0,126.46,0,91.52,2,4,2021,15,0
2021-04-15,Home_Decor,65.0,126.46,0,90.19,3,4,2021,15,0
2021-04-16,Home_Decor,88.0,126.46,0,85.77,4,4,2021,15,0
2021-04-17,Home_Decor,86.0,126.46,0,89.34,5,4,2021,15,0
2021-04-18,Home_Decor,97.0,126.46,0,86.11,6,4,2021,15,0
2021-04-19,Home_Decor,66.0,126.46,0,86.36,0,4,2021,16,0
2021-04-20,Home_Decor,68.0,126.46,0,79.63,1,4,2021,16,0
2021-04-21,Home_Decor,59.0,126.46,0,87.59,2,4,2021,16,0
2021-04-22,Home_Decor,66.0,126.46,0,91.97,3,4,2021,16,0
2021-04-23,Home_Decor,74.0,126.46,0,87.52,4,4,2021,16,0
2021-04-24,Home_Decor,92.0,126.46,0,92.42,5,4,2021,16,0
2021-04-25,Home_Decor,90.0,126.46,0,89.6,6,4,2021,16,0
2021-04-26,Home_Decor,70.0,126.46,0,86.13,0,4,2021,17,0
2021-04-27,Home_Decor,64.0,126.46,0,82.99,1,4,2021,17,0
2021-04-28,Home_Decor,61.0,126.46,0,83.4,2,4,2021,17,0
2021-04-29,Home_Decor,70.0,126.46,0,78.17,3,4,2021,17,0
2021-04-30,Home_Decor,72.0,126.46,0,83.87,4,4,2021,17,0
2021-05-01,Home_Decor,97.0,126.46,0,85.6,5,5,2021,17,0
2021-05-02,Home_Decor,87.0,126.46,0,93.1,6,5,2021,17,0
2021-05-03,Home_Decor,65.0,126.46,0,86.81,0,5,2021,18,0
2021-05-04,Home_Decor,68.0,126.46,0,79.49,1,5,2021,18,0
2021-05-05,Home_Decor,64.0,126.46,0,76.24,2,5,2021,18,0
2021-05-06,Home_Decor,59.0,126.46,0,82.02,3,5,2021,18,0
2021-05-07,Home_Decor,71.0,126.46,0,86.72,4,5,2021,18,0
2021-05-08,Home_Decor,96.0,126.46,0,81.16,5,5,2021,18,0
2021-05-09,Home_Decor,87.0,126.46,0,84.56,6,5,2021,18,0
