date,product,sales,price,is_promotion,weather_index,day_of_week,month,year,week_of_year,is_holiday,price_ratio,quarter,is_weekend,day_of_year,trend_index,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,product_id
2022-05-27,Groceries,317.0,185.37,0,77.89,4,5,2022,21,0,1.017097477131108,2,0,147,511,283.0,260.0,294.0,287.0,300.7142857142857,60.53019710776364,290.46666666666664,46.86792398699288,0.5877852522924734,-0.8090169943749472,-0.9510565162951538,0.3090169943749468,0.9510565162951533,0.3090169943749484,6
2022-05-28,Groceries,389.0,185.37,0,73.82,5,5,2022,21,0,1.017097477131108,2,1,148,512,317.0,397.0,310.0,345.0,308.85714285714283,57.91784000181765,291.6333333333333,47.08501726212578,0.5737722679043255,-0.8190148866680794,-0.9398560579418961,0.34157076916785384,0.9657399376548542,0.2595117970698023,6
2022-05-29,Groceries,331.0,185.37,0,68.63,6,5,2022,21,0,1.017097477131108,2,1,149,513,389.0,377.0,320.0,278.0,307.7142857142857,55.93363414414789,295.76666666666665,50.017709507411425,0.5595892624101764,-0.8287700871745038,-0.9275416835791964,0.3737197147904696,0.9778483415056567,0.2093146459630492,6
2022-05-30,Groceries,269.0,185.37,0,71.59,0,5,2022,22,0,1.017097477131108,2,0,150,514,331.0,246.0,268.0,266.0,301.14285714285717,48.666992823433695,297.23333333333335,50.39545910943323,0.5452404385406511,-0.8382797052177742,-0.9141279881853339,0.40542572835999685,0.9873494423939866,0.1585593851031333,6
2022-05-31,Groceries,262.0,185.37,0,68.26,1,5,2022,22,0,1.017097477131108,2,0,151,515,269.0,262.0,245.0,259.0,304.42857142857144,44.95871121691181,294.7,49.81839433174337,0.5307300481619339,-0.8475409228928308,-0.899630869652244,0.4366512319560626,0.9942179068939518,0.1073813466641634,6
2022-06-01,Groceries,254.0,185.37,0,78.12,2,6,2022,22,0,1.017097477131108,2,0,152,516,262.0,280.0,267.0,276.0,304.42857142857144,44.95871121691181,294.1666666666667,50.08825544310072,0.5160623910158538,-0.8565509959010029,-0.8840675099433648,0.467359217158,0.9984354211555644,0.05591699010060158,6
2022-06-02,Groceries,266.0,185.37,0,72.19,3,6,2022,22,0,1.017097477131108,2,0,153,517,254.0,283.0,235.0,233.0,300.7142857142857,48.265634032626,293.76666666666665,50.368081938474624,0.5012418134457756,-0.8653072543632061,-0.8674563547295969,0.4975132889071806,0.9999907397361901,0.004303538296244158,6
2022-06-03,Groceries,315.0,185.37,0,72.2,4,6,2022,22,0,1.017097477131108,2,0,154,518,266.0,317.0,260.0,342.0,298.2857142857143,49.71154891207928,294.0,50.21745815399512,0.4862727071086906,-0.8738071036110805,-0.8498170915275285,0.5270777086423712,0.9988797155850336,-0.047321388322430206,6
2022-06-04,Groceries,359.0,185.37,0,54.9,5,6,2022,22,0,1.017097477131108,2,1,155,519,315.0,389.0,397.0,381.0,298.0,49.59166596650377,295.3,50.240216065865056,0.4711595076738632,-0.882048024955854,-0.8311706263658072,0.5560174366570456,0.9951053111006979,-0.09882013873286824,6
2022-06-05,Groceries,322.0,185.37,0,67.29,6,6,2022,22,0,1.017097477131108,2,1,156,520,359.0,331.0,377.0,387.0,293.7142857142857,40.96223580207402,299.5,50.118996329769374,0.45590669350846025,-0.8900275764346759,-0.8115390590073629,0.5842981736283658,0.9886775902323406,-0.1500553983446514,6
2022-06-06,Groceries,286.0,185.37,0,77.42,0,6,2022,23,0,1.017097477131108,2,0,157,521,322.0,269.0,246.0,267.0,292.42857142857144,39.71925285826761,298.8333333333333,49.66514307622193,0.44051878435049524,-0.8977433935342336,-0.7909456567567776,0.6118864012687237,0.9796136916454906,-0.20089055513063234,6
2022-06-07,Groceries,242.0,185.37,0,73.0,1,6,2022,23,0,1.017097477131108,2,0,158,522,286.0,262.0,262.0,283.0,294.85714285714283,38.55052343539333,295.6666666666667,47.21362554159115,0.4250003399695548,-0.9051931898913971,-0.769414826883939,0.6387494220515257,0.9679377830240644,-0.2511900638848184,6
2022-06-08,Groceries,255.0,185.37,0,56.51,2,6,2022,23,0,1.017097477131108,2,0,159,523,242.0,254.0,280.0,229.0,292.0,41.98015404132392,290.8333333333333,44.90686402746886,0.40935595881562115,-0.9123747579707274,-0.7469720876965549,0.6648553979642869,0.9536809966304464,-0.3008198076356651,6
2022-06-09,Groceries,268.0,185.37,0,63.54,3,6,2022,23,0,1.017097477131108,2,0,160,524,255.0,266.0,283.0,290.0,292.14285714285717,41.830724638828286,290.43333333333334,45.179094443255615,0.39359027665646695,-0.9192859697186104,-0.7236440382959127,0.6901733882429716,0.9368813462954316,-0.3496474552512279,6
2022-06-10,Groceries,322.0,185.37,0,58.46,4,6,2022,23,0,1.017097477131108,2,0,161,525,268.0,315.0,317.0,294.0,292.42857142857144,41.62874464780716,289.93333333333334,45.34688776404642,0.37770796520396555,-0.9259247771938496,-0.6994583270516481,0.7146733860429599,0.9175836260593931,-0.3975428142825571,6
2022-06-11,Groceries,297.0,185.37,0,72.38,5,6,2022,23,0,1.017097477131108,2,1,162,526,322.0,359.0,389.0,310.0,293.42857142857144,42.33933215839617,293.03333333333336,44.20210896305268,0.36171373072976704,-0.9322892131745135,-0.6744436188329448,0.7383263540031071,0.895839290734909,-0.4443781781046131,6
2022-06-12,Groceries,377.0,185.37,0,64.4,6,6,2022,23,0,1.017097477131108,2,1,163,527,297.0,322.0,331.0,320.0,284.57142857142856,31.410492635725994,293.26666666666665,44.20402020516713,0.34561231267073333,-0.9383773917408642,-0.6486295610349815,0.7611042586607746,0.871706318709321,-0.4900286664290607,6
2022-06-13,Groceries,254.0,185.37,0,58.69,0,6,2022,24,0,1.017097477131108,2,0,164,528,377.0,286.0,269.0,268.0,292.42857142857144,45.87976003590616,296.03333333333336,46.774206960477585,0.3294084822245307,-0.9441875088341992,-0.6220467484408684,0.7829801036770622,0.8452490573530631,-0.534372558280979,6
2022-06-14,Groceries,288.0,185.37,0,62.04,1,6,2022,24,0,1.017097477131108,2,0,165,529,254.0,242.0,262.0,245.0,287.85714285714283,48.16440100125272,294.1666666666667,47.31193866488522,0.3131070409358276,-0.9497178427914313,-0.5947266869607651,0.80392796183282,0.816538051445919,-0.5772916165517231,6
2022-06-15,Groceries,250.0,185.37,0,48.17,2,6,2022,24,0,1.017097477131108,2,0,166,530,288.0,255.0,254.0,267.0,294.42857142857144,43.80584870713422,293.1,47.06953770019755,0.29671281927349014,-0.9549667548552553,-0.5667017562911174,0.8239230057575544,0.7856498550787163,-0.6186714032625009,6
2022-06-16,Groceries,273.0,185.37,0,55.12,3,6,2022,24,0,1.017097477131108,2,0,167,531,250.0,268.0,266.0,235.0,293.7142857142857,44.589663547037965,292.5,47.513156072818106,0.2802306751992165,-0.9599326896597444,-0.5380051715383003,0.8429415373547824,0.7526668275320091,-0.658401584698048,6
2022-06-17,Groceries,361.0,185.37,0,60.06,4,6,2022,24,0,1.017097477131108,2,0,168,532,273.0,322.0,315.0,260.0,294.42857142857144,44.14694078814898,293.43333333333334,46.817829887792456,0.26366549272800816,-0.9646141756912432,-0.5086709438521061,0.8609610158889934,0.7176769136759639,-0.6963762255968702,6
2022-06-18,Groceries,350.0,185.37,0,63.44,5,6,2022,24,0,1.017097477131108,2,1,169,533,361.0,297.0,359.0,397.0,300.0,50.24606120549768,296.56666666666666,48.11529496111796,0.24702218048093705,-0.9690098257244059,-0.47873384011579107,0.8779600847008867,0.6807734094770168,-0.7324940716135783,6
2022-06-19,Groceries,387.0,185.37,0,48.83,6,6,2022,24,0,1.017097477131108,2,1,170,534,350.0,377.0,322.0,377.0,307.57142857142856,53.59992892674705,300.4,47.61961346133425,0.23030567023061246,-0.9731183372332619,-0.44822934174041107,0.8939185965192568,0.6420547132365655,-0.7666588193001576,6
2022-06-20,Groceries,269.0,185.37,0,55.96,0,6,2022,25,0,1.017097477131108,2,0,171,535,387.0,254.0,286.0,246.0,309.0,55.84502365176884,304.6333333333333,49.51174248275008,0.21352091543979507,-0.9769384927771819,-0.41719360261231503,0.9088176373395038,0.601624063224923,-0.7987793728863646,6
2022-06-21,Groceries,271.0,185.37,0,62.24,1,6,2022,25,0,1.017097477131108,2,0,172,536,269.0,288.0,242.0,262.0,311.14285714285717,53.62657479095116,300.3666666666667,46.71371601968532,0.19667288979357758,-0.9804691603616318,-0.3856634062436095,0.9226395488404866,0.5595892624101755,-0.8287700871745045,6
2022-06-22,Groceries,261.0,185.37,0,49.26,2,6,2022,25,0,1.017097477131108,2,0,173,537,271.0,250.0,255.0,280.0,308.7142857142857,55.21085124536706,296.8333333333333,44.68208260306482,0.1797665857255622,-0.9837092937736098,-0.35367612217637173,0.9353679493131482,0.5160623910158529,-0.8565509959010035,6
2022-06-23,Groceries,293.0,185.37,0,56.98,3,6,2022,25,0,1.017097477131108,2,0,174,538,261.0,273.0,268.0,283.0,310.2857142857143,53.38762117980207,297.3333333333333,44.1746793859396,0.16280701293851738,-0.9866579328916569,-0.3212696616923656,0.9469877530760749,0.4711595076738623,-0.8820480249558544,6
2022-06-24,Groceries,296.0,185.37,0,55.48,4,6,2022,25,0,1.017097477131108,2,0,175,539,293.0,361.0,322.0,317.0,313.14285714285717,51.56364536967377,298.3666666666667,43.67946201933851,0.14579919691987403,-0.9893142039703664,-0.28848243288060776,0.9574851883550396,0.42500033996955383,-0.9051931898913975,6
2022-06-25,Groceries,330.0,185.37,0,63.04,5,6,2022,25,0,1.017097477131108,2,1,176,540,296.0,350.0,297.0,389.0,303.85714285714283,47.174952999193806,298.9,43.54494309291841,0.1287481774525807,-0.99167731989929,-0.2553532951161868,0.9668478136052776,0.3777079652039695,-0.9259247771938479,6
2022-06-26,Groceries,334.0,185.37,0,52.63,6,6,2022,25,0,1.017097477131108,2,1,177,541,330.0,387.0,377.0,331.0,301.0,44.44097208657742,300.46666666666664,43.7979162890697,0.11165900712169492,-0.993746580436178,-0.22192151300416635,0.9750645322571946,0.329408482224533,-0.9441875088341984,6
2022-06-27,Groceries,271.0,185.37,0,52.24,0,6,2022,26,0,1.017097477131108,2,0,178,542,334.0,269.0,254.0,269.0,293.42857142857144,29.273749007469704,301.03333333333336,44.1279357396612,0.09453674981720026,-0.9955213724144751,-0.18822670984324616,0.9821256058680001,0.28023067519921724,-0.9599326896597442,6
2022-06-28,Groceries,258.0,185.37,0,56.68,1,6,2022,26,0,1.017097477131108,2,0,179,543,271.0,271.0,288.0,262.0,293.7142857142857,29.00410479980459,297.1,41.176952040071235,0.07738647923346281,-0.9970011699250151,-0.15430882066428062,0.9880226656636977,0.2303056702306149,-0.9731183372332612,6
2022-06-29,Groceries,274.0,185.37,0,45.09,2,6,2022,26,0,1.017097477131108,2,0,180,544,258.0,261.0,250.0,254.0,291.85714285714283,31.045281828475584,294.6666666666667,41.261431714452335,0.060213277365793266,-0.9981855344718586,-0.12020804489935323,0.9927487224577402,0.17976658572556292,-0.9837092937736096,6
2022-06-30,Groceries,303.0,185.37,0,49.93,3,6,2022,26,0,1.017097477131108,2,0,181,545,274.0,293.0,273.0,266.0,293.7142857142857,29.22735183416465,294.8333333333333,41.16416531094859,0.04302223300453128,-0.99907411510223,-0.08596479873744807,0.9962981749346076,0.12874817745258318,-0.9916773198992896,6
2022-07-01,Groceries,289.0,185.37,0,48.07,4,7,2022,26,0,1.017097477131108,3,0,182,546,303.0,296.0,361.0,315.0,295.14285714285717,29.43030508069547,296.2,40.71465041751763,0.02581844022713244,-0.9996666485105112,-0.051619667223252896,0.998666816288476,0.07738647923346355,-0.9970011699250151,6
2022-07-02,Groceries,337.0,185.37,0,48.96,5,7,2022,26,0,1.017097477131108,3,1,183,547,289.0,330.0,350.0,359.0,294.14285714285717,29.51512929232751,297.3666666666667,39.95815339812999,0.0086069968886885,-0.9999629591162655,-0.017213356155834886,0.9998518392091162,0.025818440227134948,-0.9996666485105111,6
2022-07-03,Groceries,312.0,185.37,0,53.21,6,7,2022,26,0,1.017097477131108,3,1,184,548,337.0,334.0,387.0,322.0,295.14285714285717,31.01305408710139,299.73333333333335,40.13849586836431,-0.008606996888687764,-0.9999629591162655,0.017213356155833415,0.9998518392091162,-0.025818440227132745,-0.9996666485105112,6
2022-07-04,Groceries,437.0,185.37,0,51.05,0,7,2022,27,1,1.017097477131108,3,0,185,549,312.0,271.0,269.0,286.0,292.0,27.31300056749446,299.6333333333333,40.10287059407398,-0.025818440227131704,-0.9996666485105112,0.051619667223251425,0.9986668162884761,-0.0773864792334649,-0.997001169925015,6
2022-07-05,Groceries,269.0,185.37,0,43.85,1,7,2022,27,0,1.017097477131108,3,0,186,550,437.0,258.0,271.0,242.0,315.7142857142857,59.33440341464116,302.23333333333335,46.15616918704345,-0.04302223300453054,-0.99907411510223,0.08596479873744661,0.9962981749346078,-0.128748177452581,-0.99167731989929,6
2022-07-06,Groceries,270.0,185.37,0,47.59,2,7,2022,27,0,1.017097477131108,3,0,187,551,269.0,274.0,261.0,255.0,317.2857142857143,57.67354762140134,300.46666666666664,46.38722574851471,-0.06021327736579253,-0.9981855344718586,0.12020804489935177,0.9927487224577403,-0.17976658572555726,-0.9837092937736107,6
2022-07-07,Groceries,245.0,185.37,0,53.67,3,7,2022,27,0,1.017097477131108,3,0,188,552,270.0,303.0,293.0,268.0,316.7142857142857,58.19139193418601,299.93333333333334,46.650522659106436,-0.07738647923346208,-0.9970011699250152,0.15430882066427917,0.9880226656636979,-0.2303056702306093,-0.9731183372332626,6
2022-07-08,Groceries,313.0,185.37,0,41.38,4,7,2022,27,0,1.017097477131108,3,0,189,553,245.0,289.0,296.0,322.0,308.42857142857144,64.28026431924759,300.03333333333336,46.52510136981167,-0.09453674981719774,-0.9955213724144754,0.18822670984324122,0.9821256058680011,-0.28023067519921513,-0.9599326896597449,6
2022-07-09,Groceries,373.0,185.37,0,45.58,5,7,2022,27,0,1.017097477131108,3,1,190,554,313.0,337.0,330.0,297.0,311.85714285714283,63.70878686499593,301.96666666666664,45.78848171179358,-0.11165900712169419,-0.9937465804361781,0.22192151300416493,0.9750645322571949,-0.32940848222452757,-0.9441875088342003,6
2022-07-10,Groceries,345.0,185.37,0,43.2,6,7,2022,27,0,1.017097477131108,3,1,191,555,373.0,312.0,334.0,377.0,317.0,67.42155936098348,305.46666666666664,47.096916462013546,-0.1287481774525817,-0.9916773198992899,0.25535329511618887,0.966847813605277,-0.37770796520396416,-0.9259247771938501,6
2022-07-11,Groceries,292.0,185.37,0,43.17,0,7,2022,28,0,1.017097477131108,3,0,192,556,345.0,437.0,271.0,254.0,321.7142857142857,68.16331927978601,306.23333333333335,47.56025820913443,-0.14579919691987506,-0.9893142039703663,0.28848243288060976,0.957485188355039,-0.42500033996955183,-0.9051931898913985,6
2022-07-12,Groceries,311.0,185.37,0,34.66,1,7,2022,28,0,1.017097477131108,3,0,193,557,292.0,269.0,258.0,288.0,301.0,45.581428966922694,306.06666666666666,47.60247264900059,-0.16280701293851665,-0.986657932891657,0.3212696616923642,0.9469877530760753,-0.4711595076738635,-0.8820480249558539,6
2022-07-13,Groceries,240.0,185.37,0,49.19,2,7,2022,28,0,1.017097477131108,3,0,194,558,311.0,270.0,274.0,250.0,307.0,43.37818191979257,303.8666666666667,45.69821043303123,-0.17976658572556148,-0.9837092937736099,0.35367612217637034,0.9353679493131487,-0.516062391015851,-0.8565509959010046,6
2022-07-14,Groceries,252.0,185.37,0,37.59,3,7,2022,28,0,1.017097477131108,3,0,195,559,240.0,245.0,303.0,273.0,302.7142857142857,48.78768384785291,303.4,46.292622485140306,-0.19667288979357686,-0.980469160361632,0.3856634062436082,0.9226395488404872,-0.5595892624101766,-0.8287700871745037,6
2022-07-15,Groceries,291.0,185.37,0,45.92,4,7,2022,28,0,1.017097477131108,3,0,196,560,252.0,313.0,289.0,361.0,303.7142857142857,47.461262399681075,302.2,47.1639839211059,-0.2135209154397961,-0.9769384927771817,0.4171936026123169,0.9088176373395029,-0.601624063224924,-0.7987793728863638,6
2022-07-16,Groceries,404.0,185.37,0,37.01,5,7,2022,28,0,1.017097477131108,3,1,197,561,291.0,373.0,337.0,350.0,300.57142857142856,47.47229768632439,303.56666666666666,46.183056553715375,-0.23030567023061174,-0.973118337233262,0.44822934174040974,0.8939185965192574,-0.6420547132365638,-0.7666588193001589,6
2022-07-17,Groceries,382.0,185.37,0,36.33,6,7,2022,28,0,1.017097477131108,3,1,198,562,404.0,345.0,312.0,387.0,305.0,56.02975400029242,307.93333333333334,49.28239059733718,-0.2470221804809346,-0.9690098257244064,0.4787338401157867,0.8779600847008892,-0.6807734094770178,-0.7324940716135773,6
2022-07-18,Groceries,266.0,185.37,0,44.86,0,7,2022,29,0,1.017097477131108,3,0,199,563,382.0,292.0,437.0,269.0,310.2857142857143,61.872757294612676,308.6333333333333,50.20268115750694,-0.26366549272800743,-0.9646141756912434,0.5086709438521049,0.8609610158889941,-0.7176769136759599,-0.6963762255968743,6
2022-07-19,Groceries,263.0,185.37,0,43.1,1,7,2022,29,0,1.017097477131108,3,0,200,564,266.0,311.0,269.0,271.0,306.57142857142856,63.900592440803436,305.8333333333333,50.158427169239985,-0.28023067519921585,-0.9599326896597447,0.5380051715382991,0.8429415373547832,-0.7526668275320053,-0.6584015846980523,6
2022-07-20,Groceries,243.0,185.37,0,38.52,2,7,2022,29,0,1.017097477131108,3,0,201,565,263.0,240.0,270.0,261.0,299.7142857142857,65.89060197457131,301.7,48.31445132562867,-0.2967128192734894,-0.9549667548552555,0.5667017562911162,0.8239230057575552,-0.7856498550787128,-0.6186714032625055,6
2022-07-21,Groceries,294.0,185.37,0,40.63,3,7,2022,29,0,1.017097477131108,3,0,202,566,243.0,252.0,245.0,293.0,300.14285714285717,65.44572451385048,300.8333333333333,49.14726872358722,-0.31310704093582686,-0.9497178427914317,0.5947266869607639,0.8039279618328209,-0.8165380514459156,-0.5772916165517279,6
2022-07-22,Groceries,304.0,185.37,0,34.73,4,7,2022,29,0,1.017097477131108,3,0,203,567,294.0,291.0,313.0,296.0,306.14285714285717,62.138095055632405,301.6,48.84429871787872,-0.32940848222452995,-0.9441875088341994,0.6220467484408673,0.782980103677063,-0.8452490573530619,-0.5343725582809808,6
2022-07-23,Groceries,351.0,185.37,0,35.49,5,7,2022,29,0,1.017097477131108,3,1,204,568,304.0,404.0,373.0,330.0,308.0,61.80345189928001,303.03333333333336,48.238976466905946,-0.3456123126707326,-0.9383773917408644,0.6486295610349804,0.7611042586607755,-0.8717063187093217,-0.4900286664290595,6
2022-07-24,Groceries,369.0,185.37,0,31.58,6,7,2022,29,0,1.017097477131108,3,1,205,569,351.0,382.0,345.0,334.0,300.42857142857144,50.24890427613653,304.96666666666664,48.97957585131489,-0.36171373072976637,-0.9322892131745139,0.6744436188329437,0.7383263540031081,-0.895839290734908,-0.4443781781046151,6
2022-07-25,Groceries,265.0,185.37,0,38.78,0,7,2022,30,0,1.017097477131108,3,0,206,570,369.0,266.0,292.0,271.0,298.57142857142856,46.85743321628916,307.4,50.313911149625554,-0.3777079652039649,-0.9259247771938498,0.6994583270516471,0.7146733860429609,-0.9175836260593937,-0.39754281428255583,6
2022-07-26,Groceries,258.0,185.37,0,30.16,1,7,2022,30,0,1.017097477131108,3,0,207,571,265.0,263.0,311.0,258.0,298.42857142857144,46.97466389043139,305.23333333333335,50.705154014933804,-0.39359027665646623,-0.9192859697186107,0.7236440382959116,0.6901733882429727,-0.9368813462954322,-0.34964745525122665,6
2022-07-27,Groceries,260.0,185.37,0,40.43,2,7,2022,30,0,1.017097477131108,3,0,208,572,258.0,243.0,240.0,274.0,297.7142857142857,47.63652060381873,302.7,51.11525178962962,-0.4093559588156221,-0.912374757970727,0.7469720876965562,0.6648553979642854,-0.9536809966304457,-0.30081980763566724,6
2022-07-28,Groceries,292.0,185.37,0,30.8,3,7,2022,30,0,1.017097477131108,3,0,209,573,260.0,294.0,252.0,303.0,300.14285714285717,44.7266832045049,302.3333333333333,51.38920679201651,-0.4250003399695525,-0.9051931898913982,0.7694148268839358,0.6387494220515296,-0.9679377830240647,-0.25119006388481707,6
2022-07-29,Groceries,292.0,185.37,0,31.87,4,7,2022,30,0,1.017097477131108,3,0,210,574,292.0,304.0,291.0,289.0,299.85714285714283,44.7788215247209,303.46666666666664,50.7486934320231,-0.4405187843504946,-0.8977433935342339,0.7909456567567767,0.611886401268725,-0.9796136916454895,-0.20089055513063797,6
2022-07-30,Groceries,375.0,185.37,0,34.95,5,7,2022,30,0,1.017097477131108,3,1,211,575,292.0,351.0,404.0,337.0,298.14285714285717,44.823463243515754,304.06666666666666,50.49406474738035,-0.45590669350845797,-0.8900275764346771,0.81153905900736,0.5842981736283699,-0.9886775902323397,-0.1500553983446571,6
